tweet_id,retweet_count,favorite_count,media1,media2,media3,media4
668620235289837568,46,215,photo,,,
668614819948453888,335,636,photo,,,
668587383441514497,1147,1728,,,,
668567822092664832,61,255,photo,,,
668544745690562560,241,541,photo,,,
668542336805281792,227,484,photo,,,
668537837512433665,78,259,photo,,,
668528771708952576,237,486,photo,,,
668507509523615744,113,338,photo,,,
668496999348633600,140,427,photo,,,
668484198282485761,250,442,photo,,,
668480044826800133,155,481,photo,,,
668466899341221888,546,922,photo,,,
668297328638447616,313,642,photo,,,
668291999406125056,34,259,photo,,,
668286279830867968,144,525,photo,,,
668274247790391296,243,860,photo,,,
668268907921326080,254,574,photo,,,
668256321989451776,651,1353,photo,,,
668248472370458624,513,1031,photo,,,
668237644992782336,3010,6463,photo,,,
668226093875376128,112,314,photo,,,
668221241640230912,209,526,photo,,,
668204964695683073,204,576,photo,,,
668190681446379520,205,675,photo,,,
668171859951755264,203,512,photo,,,
668154635664932864,331,513,photo,,,
668142349051129856,303,581,photo,,,
668113020489474048,258,692,photo,,,
667937095915278337,839,1324,photo,,,
667924896115245057,117,309,photo,,,
667915453470232577,58,218,photo,,,
667911425562669056,318,510,photo,,,
667902449697558528,390,875,photo,,,
667886921285246976,1151,1970,photo,,,
667885044254572545,511,849,photo,,,
667878741721415682,125,406,photo,,,
667873844930215936,428,652,photo,,,
667866724293877760,1085,3107,photo,,,
667861340749471744,83,250,photo,,,
667832474953625600,65,294,photo,,,
667806454573760512,524,1091,photo,,,
667801013445750784,98,337,photo,,,
667793409583771648,345,720,photo,,,
667782464991965184,254,427,photo,,,
667773195014021121,59,240,photo,,,
667766675769573376,231,462,photo,,,
667728196545200128,159,386,photo,,,
667724302356258817,334,505,photo,,,
667550904950915073,35,0,photo,,,
667550882905632768,33,0,photo,,,
667549055577362432,2404,5994,photo,,,
667546741521195010,133,344,photo,,,
667544320556335104,551,896,photo,,,
667538891197542400,70,209,photo,,,
667534815156183040,563,845,photo,,,
667530908589760512,255,489,photo,,,
667524857454854144,1172,1752,photo,,,
667517642048163840,198,381,photo,,,
667509364010450944,2221,7005,photo,,,
667502640335572993,228,550,photo,,,
667495797102141441,288,547,photo,,,
667491009379606528,237,550,photo,,,
667470559035432960,101,265,photo,,,
667455448082227200,65,196,photo,,,
667453023279554560,93,320,photo,,,
667443425659232256,607,809,photo,,,
667437278097252352,249,465,photo,,,
667435689202614272,85,314,photo,,,
667405339315146752,225,480,photo,,,
667393430834667520,58,202,photo,,,
667369227918143488,170,377,photo,,,
667211855547486208,251,508,photo,,,
667200525029539841,272,633,photo,,,
667192066997374976,110,401,photo,,,
667188689915760640,433,768,photo,,,
667182792070062081,6476,14777,photo,,,
667177989038297088,57,194,photo,,,
667176164155375616,474,628,photo,,,
667174963120574464,86,255,photo,,,
667171260800061440,95,228,photo,,,
667165590075940865,1197,2761,photo,,,
667160273090932737,65,263,photo,,,
667152164079423490,17803,48901,photo,,,
667138269671505920,2313,4740,photo,,,
667119796878725120,133,337,photo,,,
667090893657276420,130,341,photo,,,
667073648344346624,129,414,photo,,,
667070482143944705,14,86,,,,
667065535570550784,49,169,photo,,,
667062181243039745,56,222,photo,,,
667044094246576128,51,192,photo,,,
667012601033924608,235,462,photo,,,
666996132027977728,99,248,photo,,,
666983947667116034,1018,2624,photo,,,
666837028449972224,568,839,photo,,,
666835007768551424,82,220,photo,,,
666826780179869698,99,258,photo,,,
666817836334096384,259,533,photo,,,
666804364988780544,94,244,photo,,,
666786068205871104,502,784,photo,,,
666781792255496192,203,397,photo,,,
666776908487630848,178,360,photo,,,
666739327293083650,67,240,photo,,,
666701168228331520,223,441,photo,,,
666691418707132416,48,190,photo,,,
666649482315059201,595,900,photo,,,
666644823164719104,85,235,photo,,,
666454714377183233,213,529,photo,,,
666447344410484738,22,105,photo,,,
666437273139982337,50,129,photo,,,
666435652385423360,54,168,photo,,,
666430724426358785,199,321,photo,,,
666428276349472768,84,166,photo,,,
666421158376562688,114,320,photo,,,
666418789513326592,47,127,photo,,,
666411507551481857,331,451,photo,,,
666407126856765440,41,111,photo,,,
666396247373291520,87,168,photo,,,
666373753744588802,94,191,photo,,,
666362758909284353,578,785,photo,,,
666353288456101888,74,224,photo,,,
666345417576210432,141,301,photo,,,
666337882303524864,93,199,photo,,,
666293911632134144,358,513,photo,,,
666287406224695296,68,151,photo,,,
666273097616637952,77,178,photo,,,
666268910803644416,36,105,photo,,,
666104133288665088,6686,14439,photo,,,
666102155909144576,13,80,photo,,,
666099513787052032,70,158,photo,,,
666094000022159362,76,166,photo,,,
666082916733198337,45,120,photo,,,
666073100786774016,169,326,photo,,,
666071193221509120,62,148,photo,,,
666063827256086533,223,480,photo,,,
666058600524156928,58,112,photo,,,
666057090499244032,142,299,photo,,,
666055525042405380,257,441,photo,,,
666051853826850816,856,1231,photo,,,
666050758794694657,58,133,photo,,,
666049248165822465,40,109,photo,,,
666044226329800704,141,301,photo,,,
666033412701032449,44,125,photo,,,
666029285002620928,47,131,photo,,,
666020888022790149,520,2561,photo,,,
